happiness_score,gdp_per_capita,social_support,healthy_life_expectancy,freedom_to_make_life_choices,generosity,perceptions_of_corruption,Continent_x,Marriage,Divorce,Actual,Percent,rank,IQ,education_expenditure,avg_income,avg_temp,ISO3,Continent_y,Hemisphere,Human Development Groups,UNDP Developing Regions,HDI Rank (2021),Year,Expected Years of Schooling,location,indicator,subject,measure,frequency,time,value,Unnamed: 0,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,LITRES/CAPITA,avg_temp_c,latitude,longitude,altitude
6.18065326924533,1.6493553482162249,1.482609454468285,0.3856906711460617,0.6332333121987815,0.1336279412374042,0.1460284583038074,Asia,7.271340043242799,2.4798392151759385,3.0405138156068987,33.912699151528194,44.07145325364602,88.77438760960389,228.28571730151137,4289.73737901715,13.422040311902364,KAZ,Asia,Northern Hemisphere,Very High,ECA,61.136167907021154,2021.0,15.603705020166744,KAZ,MEATCONSUMP,BEEF,THND_TONNE,A,2023.0,756.977578851485,,,,,,,,,6.30392377778971,52.404411788671744,56.97822574871275,0.0
6.068835828937492,1.6871036132843222,1.4906767924971094,0.3933898758098709,0.6306740413229542,0.1322267946765108,0.1432186307773723,Asia,7.254704353211202,2.4990316104722856,2.8728914251856636,33.84072566211486,46.854793776062834,89.46869792828642,199.70791177166268,5888.119462765277,13.500737670342998,KAZ,Asia,Northern Hemisphere,Very High,ECA,58.10990469449343,2021.0,15.648238968456791,KAZ,MEATCONSUMP,PIG,THND_TONNE,A,2023.0,118.782563063362,,,,,,,,,6.633406279469679,48.53123848155239,62.42782138641906,0.0
6.202135987848593,1.6748635184470333,1.4851713749432625,0.388239089865711,0.6303207843025483,0.1351760055720177,0.1369884902638412,Asia,7.297923620880693,2.525314799037628,2.954788751467369,33.96967430027553,46.75264868340412,89.32251224258326,237.090524805894,8034.634724371747,14.224725076646092,KAZ,Asia,Northern Hemisphere,Very High,ECA,54.33374899385073,2021.0,15.83528326512826,KAZ,MEATCONSUMP,SHEEP,THND_TONNE,A,2023.0,405.9456139637859,,,,,,,,,6.995768754739436,49.97448052640691,67.83795155561093,0.0
6.133621147183334,1.635015822953287,1.478578165890005,0.3755170464952937,0.6192787382516306,0.137944825815297,0.1587341695876492,Asia,7.250614249313664,2.503114198518728,2.8740131269052904,33.97717786776379,47.28275586793643,88.2707671990902,211.10342045691837,7632.674586142126,13.04814230584483,KAZ,Asia,Northern Hemisphere,Very High,ECA,56.36031742959888,2021.0,15.363959205555018,KAZ,MEATCONSUMP,POULTRY,THND_TONNE,A,2023.0,300.93305047816494,,,,,,,,,6.637156866412753,51.11032398974879,57.32748558754445,0.0
6.147328051543192,1.5337744429202085,1.3375422125032497,0.4354396947553348,0.6080019705046782,0.2421644375950348,0.0811729926102079,Europe,5.110427999103451,1.4491678483731076,3.787985758532875,27.06280073038707,50.77698171380163,88.4300461970753,347.12250228652573,5162.0953124887865,18.611432623776047,SRB,Europe,Northern Hemisphere,Very High,ECA,61.602207759863234,2021.0,14.677736181432309,,,,,,,,,,,,,,,,13.76946538223187,44.57629470827076,16.66159592922186,0.0
6.0911209260392,1.814980856083632,1.226939360298044,0.5860816923778842,0.4588242711034112,0.1042098217055807,0.0430383309348172,Asia,6.844166347632253,2.1764584715693744,3.0650111870738,31.12437545707888,,,,,,CYP,Asia,Northern Hemisphere,Very High,,26.086383748253446,2021.0,15.542247314772144,,,,,,,,,,,,,,,,21.2459651762302,33.74756121136715,34.447937983494164,0.0
6.153313922380732,1.857427932210272,1.400913224605226,0.6094340909167338,0.5564250501628575,0.0071883993234211,0.1914193411321851,Asia,4.8898256820134085,1.669212727096636,2.801247322520984,34.79355527424476,0.5560175071536739,107.85832888536268,1433.5113124193765,42434.03787784244,19.907492841124935,JPN,Asia,Northern Hemisphere,Very High,,18.18124475252489,2021.0,15.647131491646515,JPN,MEATCONSUMP,BEEF,KG_CAP,A,2023.0,-141.09467370541316,14.160987098468915,JPN,ALCOHOL,TOT,LT_CAP15,A,2019.0,6.982933520293233,15.800844694519304,33.50574526698099,137.85544904424984,0.0
6.2253184567050885,1.838590049090436,1.4154957670497132,0.6172817451757084,0.5592884128978182,0.007634633415362,0.2091272763879537,Asia,4.89843958994385,1.7766171522142276,2.6603783876172584,36.502844564466706,0.5369183597691454,105.93657864866388,1453.8538509252278,41082.49048296405,18.83240313172923,JPN,Asia,Northern Hemisphere,Very High,,21.1062264070086,2021.0,15.22330839599817,JPN,MEATCONSUMP,PIG,KG_CAP,A,2023.0,-30.47620021192021,13.066245283010344,JPN,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.161688289475063,15.93907698713528,34.41961716784651,139.1266578166668,0.0
6.170358270791197,1.806075439791144,1.3917248024201652,0.6332989934141997,0.5493896288477407,0.008960430039863,0.1966070774793655,Asia,4.70242633556318,1.6948461071094476,2.986821828183831,36.45261167410814,0.7412039674136479,105.51350693926824,1370.9310841964434,42066.414465671434,18.841695733516136,JPN,Asia,Northern Hemisphere,Very High,,17.464299526449665,2021.0,14.886065847037248,JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2023.0,-61.387927197842686,13.772130244935113,JPN,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.2393268981434975,15.972578194361375,37.8093392385512,139.34701634283545,0.0
6.105817970841936,1.8831778192071351,1.3862375064107473,0.6252734320871418,0.5649114195807562,0.011472876727187,0.2025549870628751,Asia,4.89615963142934,1.704408460803911,2.716182301180651,35.23010445248997,3.2207033775982357,105.69055141615462,1281.149945719182,40138.2060082735,19.50785652067203,JPN,Asia,Northern Hemisphere,Very High,,18.36698117524789,2021.0,14.996500577254372,JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2023.0,113.45757408347042,12.867198251244968,JPN,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.0773777465660155,15.475839069623875,37.60458969901108,135.84204681786656,0.0
6.037119295044606,1.8394343752510809,1.3786199962179424,0.6116371755103036,0.5548186110371969,0.0090401696903911,0.2066832350994311,Asia,4.9519480590672496,1.6809379387599512,2.855823677726036,37.2366905484166,2.783861909630824,106.3832050273176,1322.405954527097,39856.62398775659,19.20057316150778,JPN,Asia,Northern Hemisphere,Very High,,17.426366577192198,2021.0,15.224357491505078,JPN,MEATCONSUMP,PIG,THND_TONNE,A,2023.0,2683.225142697929,13.652927035019832,JPN,ALCOHOL,TOT,LT_CAP15,A,2019.0,6.924179217005313,15.280270799965674,39.818322489954355,131.60157530947123,0.0
6.096923612472588,1.803205781070155,1.4021123818830763,0.6079276197851253,0.5582242415424925,0.0199405156327476,0.1987498716397389,Asia,4.699945367902543,1.6701433425803265,2.871362626498721,35.930306270956514,0.5673697321252211,107.00636615674333,1362.19824120874,40981.95736229589,19.52751544810461,JPN,Asia,Northern Hemisphere,Very High,,22.598381898437296,2021.0,15.026923540126212,JPN,MEATCONSUMP,BEEF,THND_TONNE,A,2023.0,1303.4361305125751,11.413004260579596,JPN,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.206564187517013,16.491892785088837,37.260355267903314,139.1843586563673,0.0
6.100298537251611,1.8195338271064416,1.416159155624817,0.6093358646543514,0.553056256253948,0.0118815797109568,0.2179741664415354,Asia,4.714780017787394,1.6946887855080417,2.93802266753854,36.49171265681196,2.5614647294884603,105.72523334291338,1349.5783309138849,41732.73631740422,19.689548056737085,JPN,Asia,Northern Hemisphere,Very High,,18.52161156800076,2021.0,15.079133632764217,JPN,MEATCONSUMP,SHEEP,THND_TONNE,A,2023.0,369.86827017682634,12.628192285054809,JPN,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.172694275476844,15.930210057643436,34.60676435320988,132.90657023631715,0.0
6.150746992339959,1.815500251479111,1.3905968290187836,0.6184753226108913,0.5579105188947325,0.0107015329936639,0.2001869266933296,Asia,4.679986681671149,1.7355160370631864,2.778763960865944,35.48648581882442,2.930657717634112,106.20289924427514,1256.4763329130597,42273.27440831035,19.276584846567346,JPN,Asia,Northern Hemisphere,Very High,,18.147059350607563,2021.0,14.870082098560284,JPN,MEATCONSUMP,POULTRY,THND_TONNE,A,2023.0,2452.199332747506,14.71204101110802,JPN,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.185076914401918,15.4668951875941,36.66266797564871,132.5687691694063,0.0
6.090566282349946,1.7115716679120865,1.447218455339239,0.4798056339201275,0.5139423573657792,0.0857337715683742,-0.0052443148601151,Europe,4.795277379455354,1.4924992323395234,3.15625436216792,30.42768414270118,36.75989656881297,94.78301130314624,527.4868572867024,11539.933995700889,18.50888381760869,HRV,Europe,Northern Hemisphere,Very High,,39.21006644385235,2021.0,15.047453786077932,,,,,,,,45.90371601090096,HRV,ALCOHOL,TOT,LT_CAP15,A,2019.0,9.843195029057796,16.71096949392752,45.57790111439418,21.432032898463113,0.0
6.083914268034079,1.4779319191486875,1.26195781768577,0.3759727356090287,0.5647725454966238,0.1288889103112919,0.1385085794527172,South America,6.736332918186938,1.3157136267968998,4.790438991613952,21.90356241405302,65.32714716158861,83.45203269921073,356.44428246068446,6727.261606963608,29.82037268448913,BRA,America,Southern Hemisphere,High,LAC,87.87195949078722,2021.0,15.809366288292106,BRA,MEATCONSUMP,BEEF,KG_CAP,A,2023.0,199.83759324413623,28.81460835400242,BRA,ALCOHOL,TOT,LT_CAP15,A,2019.0,5.981911390446279,22.505033124291177,-12.657833823898242,-46.261601058894435,0.0
6.106309689199832,1.4516601337813233,1.235299339924005,0.3910938054888836,0.5546712478898493,0.1352202159907218,0.1346354004121132,South America,6.513739643311037,1.3627085258120275,4.807311985144415,22.023774907701252,64.07423401406386,82.78334510699744,549.3634909901609,9832.121825843022,30.74665048530813,BRA,America,Southern Hemisphere,High,LAC,87.23243691796198,2021.0,15.49628265246876,BRA,MEATCONSUMP,PIG,KG_CAP,A,2023.0,266.07329483132355,28.987745273667336,BRA,ALCOHOL,TOT,LT_CAP15,A,2019.0,6.202964239108304,22.722456872771172,-13.821696478874008,-44.28455813399311,0.0
6.122462608100475,1.4710664404294391,1.2723939294762692,0.3806880717800006,0.5521131849008463,0.1243748021572174,0.1498177788148339,South America,6.668229146252659,1.4638080781272809,4.740821879866319,21.01201349369784,63.60891160048681,83.53213105091072,476.10884139546687,7388.396584971259,30.521730446007943,BRA,America,Southern Hemisphere,High,LAC,89.56298144399355,2021.0,15.674968261670594,BRA,MEATCONSUMP,POULTRY,KG_CAP,A,2023.0,233.244850008472,28.328980654864043,BRA,ALCOHOL,TOT,LT_CAP15,A,2019.0,6.186909998713506,22.866929747938975,-13.99687432344452,-41.969554437748705,0.0
6.108031508817182,1.4517189572439482,1.248955521615846,0.3736509504125201,0.560075875553692,0.1356954119793753,0.1463529802553484,South America,6.4528121060203505,1.3142991279891814,4.71401109232665,21.53078498203517,64.10910396871542,81.58357346052709,415.0095331242155,6542.150866403164,31.204712643483244,BRA,America,Southern Hemisphere,High,LAC,85.97940071833409,2021.0,15.445591994988977,BRA,MEATCONSUMP,SHEEP,KG_CAP,A,2023.0,-129.14372314122028,29.010217852692033,BRA,ALCOHOL,TOT,LT_CAP15,A,2019.0,6.098141829537783,23.381988068218114,-12.90745472003906,-44.82850850020157,0.0
6.103671274470124,1.4474043987116023,1.2551929090337803,0.3844987741723217,0.556066857373258,0.1358557499593235,0.146966069536531,South America,6.470028520917452,1.3753400218099174,4.7070556926559926,19.07091246915528,65.5057406639056,83.4455124098828,431.0229786356515,8188.037044159348,29.728592356935867,BRA,America,Southern Hemisphere,High,LAC,91.72308922131356,2021.0,15.743302033245206,BRA,MEATCONSUMP,SHEEP,THND_TONNE,A,2023.0,214.69062992051877,27.965163926833277,BRA,ALCOHOL,TOT,LT_CAP15,A,2019.0,6.111179785959005,22.895479524709828,-14.796196763830707,-44.821600746846016,0.0
6.053796822972692,1.4430331982178572,1.2505214297266456,0.4011806451456292,0.5540373672160436,0.1305051324623196,0.1406504794610545,South America,6.523864788533194,1.414876356150376,4.617513651182821,20.73668874373342,65.12534230138087,82.93309593257973,535.7103977952744,11092.900318654458,30.30716227833978,BRA,America,Southern Hemisphere,High,LAC,85.07156328681769,2021.0,15.526672518209786,BRA,MEATCONSUMP,PIG,THND_TONNE,A,2023.0,3595.3742909459033,29.324407251465132,BRA,ALCOHOL,TOT,LT_CAP15,A,2019.0,6.159954629787796,22.996985900576245,-12.03896403127897,-39.67486318123166,0.0
6.148354379820855,1.454333887642782,1.21537478986069,0.3966529798113554,0.569628338895961,0.1358240553881926,0.1414577786870903,South America,6.655483828363341,1.4157015241697244,4.522355179287629,22.249398572976553,64.14015375575403,83.3695627781303,332.8265005039249,7682.926333531022,30.072804250230455,BRA,America,Southern Hemisphere,High,LAC,87.32417841085235,2021.0,15.634993425252777,BRA,MEATCONSUMP,POULTRY,THND_TONNE,A,2023.0,9855.060732223545,28.66581083552295,BRA,ALCOHOL,TOT,LT_CAP15,A,2019.0,6.185246567286617,22.596474787679213,-15.122024195559234,-48.46542226272477,0.0
6.070785177897112,1.4396968865407864,1.2490862420898834,0.383414360727069,0.5464258137199218,0.1298019671451424,0.1345304730684333,South America,6.581114693229003,1.416466874765067,4.848676861239118,20.820569747327045,65.70251261691551,83.0095039565359,396.77822428912174,7666.512806179639,30.686153931269956,BRA,America,Southern Hemisphere,High,LAC,88.25080359979081,2021.0,15.486696221692524,BRA,MEATCONSUMP,BEEF,THND_TONNE,A,2023.0,7447.865157774679,29.42141480171673,BRA,ALCOHOL,TOT,LT_CAP15,A,2019.0,5.9925536133808155,22.97401703895845,-15.270500500490702,-44.64127948361706,0.0
6.169819204592484,1.2774404633962986,1.0387171106491693,0.3844894065906356,0.7171544773550727,0.0786136630936222,0.2264910323555566,North America,3.49343256365485,0.830236146556403,4.381039474443693,22.82131527795937,95.7546276388192,71.33404967832271,146.61838359872598,3697.2719000924826,31.301464132239303,SLV,America,Northern Hemisphere,Medium,LAC,124.94821042384793,2021.0,12.62223957078926,,,,,,,,,,,,,,,,27.788026111942017,13.140111420467958,-88.09554569748057,0.0
6.099188523976085,1.7435345426598905,1.524385955508138,0.4308194269195166,0.512367077665209,0.1071249343294921,0.060621838752311,Europe,5.12491436990814,1.6925766755897014,3.128769982887748,32.60017062934379,24.795658939145326,99.12183993071852,455.43485581105733,12364.859053124614,16.615106461094143,HUN,Europe,Northern Hemisphere,Very High,,46.03826018839887,2021.0,14.844041292194529,,,,,,,,8.619611230406669,HUN,ALCOHOL,TOT,LT_CAP15,A,2019.0,10.776226824321428,9.171465463522038,47.97132245092656,11.902905515324964,0.0
5.9593518998778565,1.5653138641358837,1.4037956363042,0.4128520896790235,0.5802142632521933,0.086452584476714,0.0811322452970774,,,,,,59.774835549385216,87.46603278841293,445.17169599458754,7575.775847226155,24.721893611502868,ARG,America,Southern Hemisphere,Very High,LAC,44.65609163695257,2021.0,18.103719365019312,ARG,MEATCONSUMP,BEEF,KG_CAP,A,2023.0,392.5281362883479,43.55011997155655,ARG,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.918578622543878,16.79105302815272,-32.887092379808315,-66.14356075925717,0.0
6.114768881904403,1.5834186123261862,1.3948148123890185,0.4226243204788705,0.5845605886452493,0.0909803529213114,0.072770710702574,,,,,,60.76867999888397,87.15193767886237,426.01491234060353,10343.874433449218,24.842702720584217,ARG,America,Southern Hemisphere,Very High,LAC,48.79099921787287,2021.0,17.88188886024651,ARG,MEATCONSUMP,PIG,KG_CAP,A,2023.0,261.96624398885484,42.736846225614755,ARG,ALCOHOL,TOT,LT_CAP15,A,2019.0,8.058118322432152,16.584710384894432,-33.675271632073446,-68.04876254909107,0.0
6.081654632314802,1.5573486936453136,1.3787946291115458,0.4315878408841639,0.5850764819807445,0.0860597248903866,0.0790803150420806,,,,,,58.000995393199574,86.17862841320549,609.5218926055784,8671.080848140487,24.545924675200936,ARG,America,Southern Hemisphere,Very High,LAC,47.42439439972893,2021.0,17.761543738505157,ARG,MEATCONSUMP,POULTRY,KG_CAP,A,2023.0,-58.99596433507115,42.776749617939245,ARG,ALCOHOL,TOT,LT_CAP15,A,2019.0,8.066523841612735,17.41598631256751,-35.19037267523439,-60.64707776853911,0.0
6.0327195134385185,1.6148977003017404,1.4107659946988755,0.4185450550163816,0.5964173266799049,0.0891506274168008,0.085714784273896,,,,,,52.03670551140232,87.12731987929672,445.5084806503459,8864.200889112151,23.86574202525602,ARG,America,Southern Hemisphere,Very High,LAC,47.07346259627501,2021.0,17.836393659979773,ARG,MEATCONSUMP,SHEEP,KG_CAP,A,2023.0,-201.41449035234496,43.912610498953825,ARG,ALCOHOL,TOT,LT_CAP15,A,2019.0,8.061545124114689,17.000118165776637,-34.54711946021188,-63.37957470007592,0.0
5.972240408250126,1.5992194189132072,1.3886240371317002,0.4346940134100625,0.5868280341459204,0.0990181656172029,0.0892580237505152,,,,,,56.31469345961876,87.29537248687431,389.02569464659246,7619.976875963714,24.17720279056032,ARG,America,Southern Hemisphere,Very High,LAC,41.93902748987423,2021.0,17.934563899071563,ARG,MEATCONSUMP,POULTRY,THND_TONNE,A,2023.0,1714.1945242253562,43.89849029761416,ARG,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.99762334448324,17.428454690020803,-34.957774240875146,-64.26621443197767,0.0
5.889847958720183,1.5814730933197734,1.4057019800379371,0.4350060672982232,0.59898538311774,0.0900074955623152,0.0849947908570021,,,,,,53.82297655495432,86.76823343558841,398.2255730578074,8457.540134118179,24.674607899015108,ARG,America,Southern Hemisphere,Very High,LAC,48.50730172995728,2021.0,17.970718935357915,ARG,MEATCONSUMP,BEEF,THND_TONNE,A,2023.0,2829.6364014895416,43.5151509139476,ARG,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.874041911515833,16.224906526874218,-32.81933957261087,-64.4842215094652,0.0
6.024215103940799,1.557521238096564,1.4001917782668964,0.42375940474956,0.5919837459367792,0.0925387847239308,0.0911216891310722,,,,,,58.48626896164239,85.28983629696472,284.3717751579189,10275.489558455669,24.50099869293385,ARG,America,Southern Hemisphere,Very High,LAC,48.66798439480729,2021.0,17.791595650939342,ARG,MEATCONSUMP,SHEEP,THND_TONNE,A,2023.0,229.84213353082276,43.01769883557663,ARG,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.887372545864273,16.53643278412861,-34.02757111317756,-59.90804962169977,0.0
6.030710518102225,1.5902648201090392,1.3742273583433458,0.427798120834349,0.5849390641828918,0.0918102854177381,0.0725828762881157,,,,,,55.5359864685993,86.72286077640797,560.20570866919,9986.531518478823,24.142006836553584,ARG,America,Southern Hemisphere,Very High,LAC,39.65589216409407,2021.0,17.974503867084554,ARG,MEATCONSUMP,PIG,THND_TONNE,A,2023.0,585.0104841988805,44.49774096876853,ARG,ALCOHOL,TOT,LT_CAP15,A,2019.0,8.22706011579536,16.64737897102195,-32.350771914900925,-64.09753189157189,0.0
6.069519704690319,1.119174867163777,1.0866567484547862,0.3503541820101699,0.606398372186211,0.1807207080155902,0.0654832802790281,,,,,,,,,,,HND,America,Northern Hemisphere,Medium,LAC,138.70340422860008,2021.0,10.130873515591206,,,,,,,,,,,,,,,,25.820968144803075,16.25622959689235,-85.42025986145248,0.0
5.91116053702087,1.234682560629644,1.3589938417690774,0.3776082274269527,0.7340854613752628,0.2596098475259449,0.2021633671360627,Asia,7.864389920230013,1.1045020412405464,7.085578229539037,13.517431149325848,,,,,,UZB,Asia,Northern Hemisphere,High,ECA,100.38608633177392,2021.0,12.35980353233068,,,,,,,,,,,,,,,,16.677699621122297,41.61544200602458,61.21369736669027,0.0
